house_type,house_size,location,latitude,longitude,price,numBathrooms,SecurityDeposit,Status
1 BHK Apartment ,650 sq ft,Kalyan West,19.26071167,73.14162445,15000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Kharghar,19.05172348,73.07276917,17000,2.0," 1,00,000",Unfurnished
1 BHK Apartment ,525 sq ft,Kalyan West,19.25814056,73.13052368,10000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,035 sq ft",Mahalaxmi,18.98710442,72.8290863,135000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Santacruz East,19.0793705,72.85626221,32000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,896 sq ft,Santacruz East,19.07526779,72.85012054,43000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Powai,19.11872673,72.90856171,68000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Kalamboli,19.03845215,73.09728241,10000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,050 sq ft",Kanjurmarg,19.13622665,72.93026733,50000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,680 sq ft,Ulwe,18.9801445,73.025177,8500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Kurla,19.06987572,72.87733459,69999,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,140 sq ft",Kharghar,19.03384018,73.07701874,40000,2.0," 1,00,000",Semi-Furnished
3 BHK Apartment ,"2,500 sq ft",Airoli,19.14605331,72.99641418,35000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,400 sq ft",Andheri West,19.13804436,72.82541656,100000,3.0,No Deposit,Furnished
3 BHK Apartment ,"1,300 sq ft",Powai,19.11504745,72.91234589,95000,3.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Powai,19.11624336,72.90740967,31000,1.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"5,000 sq ft",Powai,19.10622025,72.89893341,300000,4.0,No Deposit,Furnished
2 BHK Apartment ,580 sq ft,Dahisar West,19.25594711,72.8527298,30000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,750 sq ft,Kalyan West,19.26140785,73.12130737,9000,2.0," 50,000",Semi-Furnished
3 BHK Apartment ,"2,100 sq ft",Lower Parel,19.00232315,72.82753754,425000,4.0,No Deposit,Furnished
1 RK Studio Apartment ,350 sq ft,Andheri East,19.11377907,72.87884521,30000,1.0,No Deposit,Furnished
3 BHK Apartment ,"1,500 sq ft",Tardeo,18.96496964,72.80918121,200000,3.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Airoli,19.14546204,72.99462128,17000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,200 sq ft",Mulund West,19.17752266,72.96000671,44000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Ghansoli,19.11910248,73.00672913,45000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,530 sq ft,Mahape,19.11924934,73.02577209,13200,2.0," 30,000",Unfurnished
2 BHK Apartment ,"1,200 sq ft",Koper Khairane,19.11006165,73.00054169,28000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Santacruz East,19.07246017,72.86375427,46000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,580 sq ft,Powai,19.11888885,72.90911865,65000,2.0,No Deposit,Furnished
1 BHK Apartment ,510 sq ft,Powai,19.11367607,72.89700317,35000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Ghansoli,19.12399673,72.9980545,15500,2.0," 45,000",Unfurnished
3 BHK Apartment ,"1,500 sq ft",Malad East,19.17645264,72.8687439,100000,3.0,No Deposit,Semi-Furnished
5 BHK Apartment ,"8,326 sq ft",Malabar Hill,18.96323395,72.80530548,600000,6.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Ville Parle East,19.0951004,72.8605957,65000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,500 sq ft",Deonar,19.04785728,72.9151535,65000,2.0," 2,50,000",Semi-Furnished
2 BHK Apartment ,"1,150 sq ft",Kalamboli,19.03683662,73.090065,20000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Kalamboli,19.03845215,73.09728241,10000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,430 sq ft",Mahalaxmi,18.98327065,72.82579803,250000,4.0," 7,50,000",Semi-Furnished
2 BHK Apartment ,750 sq ft,Chembur,19.0631752,72.89102936,43000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Ambernath West,21.16840172,79.01312256,12000,2.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"1,450 sq ft",Khar West,19.07801628,72.8368988,275000,5.0," 6,00,000",Furnished
2 BHK Apartment ,"1,200 sq ft",Jogeshwari West,19.14159966,72.8398056,50000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,500 sq ft,Dombivali,19.22422791,73.07946777,11000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,845 sq ft",Parel,18.99886894,72.84266663,375000,3.0,No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Seawoods,19.03474617,73.01525879,40000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.15442848,72.93182373,45000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,100 sq ft",Powai,19.1196804,72.89414978,80000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,150 sq ft",Andheri West,19.12177086,72.82602692,60000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,MATUNGA WEST,19.02820587,72.84375763,40000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,970 sq ft,Andheri West,19.13881683,72.8126297,70000,2.0," 2,00,000",Furnished
2 BHK Apartment ,"1,000 sq ft",Thane West,19.21079445,73.01342773,21000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,750 sq ft,Dadar West,19.02109528,72.83779144,85000,2.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Andheri East,19.11979485,72.8820343,44000,1.0,No Deposit,Furnished
3 BHK Apartment ,"1,258 sq ft",Kanjurmarg,19.13622665,72.93026733,65000,3.0," 3,00,000",Furnished
1 BHK Apartment ,850 sq ft,Juhu,19.10146523,72.82805634,64000,1.0,No Deposit,Furnished
2 BHK Apartment ,950 sq ft,Colaba,18.90838814,72.81639862,130000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,425 sq ft,Kandivali West,19.20246506,72.82470703,17000,2.0," 50,000",Unfurnished
1 BHK Apartment ,460 sq ft,Tardeo,18.97781944,72.81047821,85000,1.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Santacruz West,19.08271599,72.83628082,55000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Kharghar,19.0399704,73.07698059,16000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Dahisar,19.25876045,72.87361145,17000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,830 sq ft,Kanjurmarg,19.1339817,72.93009186,42000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Andheri West,19.1376152,72.82183075,60000,2.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Thane West,19.27543259,72.96281433,13000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"2,000 sq ft",Prabhadevi,19.02001381,72.83184052,200000,3.0," 6,00,000",Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Powai,19.10973358,72.89723969,60000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Borivali East,19.2212677,72.85808563,53000,2.0," 2,00,000",Semi-Furnished
3 BHK Apartment ,"1,200 sq ft",Bhandup West,19.14195061,72.93058014,40000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,710 sq ft,Airoli,19.16145515,72.99312592,16000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,992 sq ft,Powai,19.11634064,72.91352081,72000,2.0," 1,80,000",Semi-Furnished
1 BHK Apartment ,700 sq ft,Bandra West,19.06058884,72.8377533,50000,1.0,No Deposit,Furnished
2 BHK Apartment ,"1,300 sq ft",Airoli,19.14341927,72.99730682,30000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,300 sq ft",Jogeshwari East,19.13266945,72.85889435,60000,3.0," 2,00,000",Unfurnished
2 BHK Apartment ,850 sq ft,Khar West,19.07092857,72.83623505,130000,3.0," 2,50,000",Furnished
2 BHK Apartment ,770 sq ft,Mulund West,19.17394066,72.94203949,50000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,560 sq ft,Kharghar,19.04930115,73.07510376,24000,1.0," 1,00,000",Furnished
1 BHK Apartment ,600 sq ft,Andheri East,19.1086998,72.88961792,30000,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,350 sq ft,Jogeshwari West,19.1398983,72.84290314,17000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,500 sq ft",Chembur,19.05865669,72.90431213,75000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,620 sq ft,Mira Road East,19.27980042,72.88249969,19000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,050 sq ft",Kharghar,19.0709362,73.07646179,18000,2.0," 1,00,000",Unfurnished
2 BHK Apartment ,970 sq ft,Andheri West,19.13183212,72.83072662,75000,3.0," 2,50,000",Furnished
3 BHK Apartment ,"1,700 sq ft",Juhu Scheme,19.10780334,72.82821655,375000,3.0," 10,00,000",Furnished
3 BHK Apartment ,"1,640 sq ft",Andheri West,19.14074326,72.82852936,120000,4.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Panvel,19.00629807,73.10330963,21000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,200 sq ft",Bandra West,19.06182289,72.83197784,110000,0.0," 2,00,000",Furnished
2 BHK Apartment ,"1,000 sq ft",Kanjurmarg,19.12768173,72.9312439,45000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Virar,19.46978951,72.79930115,7000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,890 sq ft,Thane West,19.19083977,72.97228241,38000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Byculla,18.98311615,72.81685638,80000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,580 sq ft,Mira Road East,19.28781509,72.86935425,18000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Santacruz East,19.07924843,72.853508,55000,2.0,No Deposit,Furnished
2 BHK Apartment ,950 sq ft,Andheri West,19.12128448,72.82345581,55000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Nerul,19.04724503,73.02110291,27000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,580 sq ft,Mira Road East,19.28087616,72.87459564,15000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Mulund West,19.16048431,72.94541931,42000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Khar West,19.07024956,72.8334198,100000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,550 sq ft",Malad West,19.14728546,72.79506683,90000,4.0,No Deposit,Furnished
2 BHK Apartment ,"1,100 sq ft",Andheri East,19.12512779,72.88330078,55000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,600 sq ft",Prabhadevi,19.01371002,72.82904816,120000,3.0,No Deposit,Furnished
1 BHK Apartment ,400 sq ft,Borivali West,19.23134422,72.84638977,18000,1.0," 50,000",Unfurnished
2 BHK Apartment ,900 sq ft,Dadar East,19.01447678,72.84549713,60000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,010 sq ft",Mira Road East,19.29465675,72.87438202,18500,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,320 sq ft,Koper Khairane,19.10694122,73.00715637,7000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,35000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,190 sq ft",Mulund West,19.17752266,72.96000671,70000,3.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Goregaon West,19.1656971,72.83633423,30000,2.0,No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Borivali East,19.22686195,72.86437988,40000,2.0," 2,00,000",Unfurnished
1 BHK Apartment ,613 sq ft,Andheri East,19.12851143,72.83378601,50000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,684 sq ft,Ghansoli,19.12399673,72.9980545,18500,2.0," 50,000",Unfurnished
1 BHK Apartment ,700 sq ft,Shil Phata,19.14524841,73.04563904,13000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,730 sq ft,Mira Road East,19.29994774,72.87439728,17500,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,681 sq ft,Ghansoli,19.12399673,72.9980545,21900,2.0," 60,000",Unfurnished
3 BHK Apartment ,"1,400 sq ft",Andheri West,19.13851357,72.81504059,75000,3.0,No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Ville Parle East,19.0951004,72.8605957,28000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,600 sq ft",Bandra West,19.05635643,72.8288269,170000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,461 sq ft",Goregaon East,19.14554596,72.85346985,90000,3.0," 3,00,000",Semi-Furnished
3 BHK Apartment ,"1,550 sq ft",Sanpada,19.05629921,73.01454163,70000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,302 sq ft",Borivali East,19.2212677,72.85808563,80000,3.0," 4,00,000",Unfurnished
3 BHK Apartment ,"1,235 sq ft",Kandivali East,19.20370293,72.85730743,73000,2.0,No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Dadar East,19.01447678,72.84549713,60000,2.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Andheri East,19.10704422,72.86820221,41000,2.0,No Deposit,Furnished
1 BHK Apartment ,675 sq ft,Andheri East,19.11808586,72.88539886,48000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Goregaon West,19.15707207,72.84046936,75000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,840 sq ft,Virar,19.46809959,72.79780579,8500,2.0,No Deposit,Unfurnished
1 BHK Apartment ,690 sq ft,Kharghar,19.04930115,73.07510376,17000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Malabar Hill,18.95371056,72.8004303,95000,1.0,No Deposit,Furnished
3 BHK Apartment ,"1,250 sq ft",Khar West,19.06879044,72.82737732,250000,4.0," 5,00,000",Semi-Furnished
1 BHK Independent Floor ,500 sq ft,Mira Road East,21.23942184,81.66488647,7500,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,860 sq ft",Goregaon East,19.1556263,72.88628387,36000,3.0,No Deposit,Furnished
2 BHK Apartment ,798 sq ft,Dombivali,19.16758537,73.07501221,13500,2.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Andheri East,19.1086998,72.88961792,30000,2.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,DN Nagar,19.11876488,72.82875824,35000,2.0,No Deposit,Furnished
1 BHK Apartment ,507 sq ft,Kalyan West,19.26392174,73.12128448,8000,1.0," 50,000",Semi-Furnished
2 BHK Apartment ,750 sq ft,Chembur,19.06249619,72.8923645,55000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,050 sq ft",Kamothe,19.02604675,73.09063721,21000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Kharghar,19.05057907,73.0680542,19000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,710 sq ft,Mira Road East,19.29697227,72.87494659,14000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,230 sq ft",Ghansoli,19.12399673,72.9980545,44000,2.0," 1,45,000",Unfurnished
2 BHK Apartment ,"1,050 sq ft",Kalamboli,19.03728294,73.09191132,21000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,010 sq ft",Kalyan East,19.223032,73.13436127,15000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Ghansoli,19.12399673,72.9980545,11400,1.0," 30,400",Unfurnished
3 BHK Apartment ,"1,200 sq ft",Chembur,19.06815338,72.89574432,70000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,087 sq ft",Suyog Nagar,19.36766815,72.82011414,23000,3.0," 75,000",Unfurnished
2 BHK Apartment ,850 sq ft,Dadar West,19.02149963,72.8375473,75000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,250 sq ft",Ulwe,18.97066498,73.01450348,26000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,500 sq ft",Kharghar,19.05151939,73.07003784,38000,3.0,No Deposit,Furnished
1 BHK Apartment ,610 sq ft,Kurla,19.05685806,72.88703918,43000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,876 sq ft,Belapur,19.0124855,73.03336334,30000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Titwala,19.29537582,73.21504974,6500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Mulund West,19.16048431,72.94541931,45000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,690 sq ft,Mira Road East,19.28136444,72.88446045,21000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,470 sq ft",Powai,19.11580086,72.91095734,90000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,700 sq ft,Bhandup East,19.14496231,72.94623566,32000,1.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"2,400 sq ft",juhu tara,19.10225296,72.82697296,375000,4.0," 9,00,000",Furnished
2 BHK Apartment ,800 sq ft,Goregaon East,19.15336037,72.88577271,24000,2.0,No Deposit,Unfurnished
1 RK Studio Apartment ,445 sq ft,Dombivli (West),19.21576118,73.07299042,7000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Kalyan West,19.26071167,73.14162445,18000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Powai,19.11624718,72.90150452,50000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Powai,19.11580086,72.91095734,110000,3.0,No Deposit,Furnished
2 BHK Apartment ,"1,008 sq ft",Mulund West,19.15857124,72.94791412,38000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Bandra Kurla Complex,19.06706429,72.85186768,95000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,700 sq ft,Wadala,19.02715302,72.87976837,62000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,248 sq ft",Mulund West,19.15857124,72.94791412,42000,2.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"2,100 sq ft",Lower Parel,19.00608635,72.82987213,425000,4.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,400 sq ft,Andheri East,19.11651802,72.8895874,25000,1.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,150 sq ft,Borivali East,19.22686195,72.86437988,20000,1.0," 1,00,000",Semi-Furnished
1 BHK Apartment ,700 sq ft,Ulwe,18.96730042,73.01540375,14000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Goregaon West,19.16839409,72.84095001,25000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Kharghar,19.04759026,73.0774765,40000,2.0,No Deposit,Furnished
4 BHK Independent House ,"3,500 sq ft",Thane West,19.26469803,72.97274017,125000,4.0,No Deposit,Furnished
4 BHK Apartment ,"7,000 sq ft",Bandra West,19.06009293,72.83030701,600000,5.0," 36,00,000",Furnished
3 BHK Apartment ,"1,500 sq ft",matunga east,19.02869606,72.85298157,190000,3.0,No Deposit,Furnished
2 BHK Apartment ,935 sq ft,Borivali East,19.2362709,72.87168121,25000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,520 sq ft",Thane West,19.19026947,72.96784973,63000,2.0,No Deposit,Furnished
2 BHK Apartment ,950 sq ft,Thane West,19.18860817,72.97050476,40000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,800 sq ft",Kharghar,19.07176971,73.07008362,63000,2.0,No Deposit,Furnished
1 BHK Apartment ,535 sq ft,Goregaon East,19.15395355,72.88471222,16000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Andheri East,19.10876465,72.86569214,50000,2.0,No Deposit,Furnished
2 BHK Apartment ,800 sq ft,Saki Naka,19.25764084,72.84858704,46000,2.0," 1,50,000",Unfurnished
2 BHK Apartment ,"1,100 sq ft",Carter Road,19.06421089,72.82302094,250000,3.0," 5,00,000",Furnished
3 BHK Apartment ,"1,750 sq ft",Chembur,19.05800629,72.9004364,95000,3.0," 4,00,000",Semi-Furnished
3 BHK Apartment ,"1,950 sq ft",Worli,18.99874878,72.82100677,313600,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,454 sq ft",Malad West,19.18008614,72.84267426,80000,3.0," 3,00,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Bandra West,19.05635643,72.8288269,125000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.15442848,72.93182373,45000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,600 sq ft",Powai,19.12496376,72.9168396,110000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,980 sq ft,Thane West,19.22232819,72.98812103,25000,2.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,"1,400 sq ft",Prabhadevi,19.0134201,72.83069611,125000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,098 sq ft",Dombivali,19.16901779,73.11309052,9500,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,200 sq ft",Malad West,19.18727493,72.83114624,55000,2.0," 2,50,000",Semi-Furnished
1 BHK Apartment ,700 sq ft,Nala Sopara,19.40591812,72.82295227,10500,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"2,212 sq ft",Girgaon,18.95463753,72.81288147,300000,4.0,No Deposit,Furnished
1 BHK Apartment ,500 sq ft,Thane West,19.25776482,72.96995544,13000,1.0," 50,000",Unfurnished
2 BHK Apartment ,670 sq ft,Kalyan West,19.2570858,73.12992859,13000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,360 sq ft,Nala Sopara,19.41975594,72.81576538,3000,1.0," 10,000",Unfurnished
3 BHK Apartment ,"1,200 sq ft",Ulwe,18.98021317,73.02484894,27000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,434 sq ft,Dombivali,19.21064949,73.09201813,5500,1.0," 2,500",Semi-Furnished
1 BHK Apartment ,950 sq ft,Bandra West,19.0450058,72.82017517,60000,1.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,560 sq ft",Andheri West,19.14975739,72.82554626,85000,3.0,No Deposit,Furnished
3 BHK Apartment ,"1,200 sq ft",Dadar East,19.01880074,72.85024261,145000,3.0,No Deposit,Furnished
2 BHK Apartment ,700 sq ft,Malad East,19.17658234,72.86328125,37000,3.0," 1,50,000",Unfurnished
2 BHK Apartment ,"1,200 sq ft",Borivali East,19.22686195,72.86437988,45000,2.0," 2,00,000",Unfurnished
1 BHK Apartment ,645 sq ft,Dombivali,19.14808083,73.07962036,9500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,830 sq ft,Thane West,19.19586372,72.96472931,42000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,790 sq ft",Kharghar,19.04868889,73.07923126,48999,3.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"3,000 sq ft",Powai,19.11625862,72.91133881,300000,5.0,No Deposit,Furnished
2 BHK Apartment ,"1,100 sq ft",Powai,19.11705971,72.89162445,50000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,300 sq ft",Bandra West,19.05635643,72.8288269,140000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,690 sq ft",Andheri East,19.1108036,72.87134552,142300,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,700 sq ft,Andheri West,19.1423111,72.81121826,72000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Kamothe,19.01773643,73.09333038,15000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,810 sq ft,Dombivali,19.20772552,73.11164093,13000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,240 sq ft",Panvel,18.95307922,73.14958191,11000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Powai,19.11903191,72.8947525,38000,1.0," 1,20,000",Semi-Furnished
3 BHK Apartment ,"1,765 sq ft",Kandivali East,19.19798088,72.87248993,68000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,710 sq ft,Airoli,19.14526939,72.99676514,21500,2.0,No Deposit,Unfurnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,35000,2.0,No Deposit,Furnished
